projectId,status,updateTime,lenderName,gender,idCard,age,marryCodition,childrenNum,livePlace,domicileLocus,liveYears,education,isReligionBelief,isRaisePet,occupation,occupationYear,job,jobTitle,isSocialInsure,socialInsureMonths,stableWorkYears,isBizExperience,personalIncome,familyIncome,houseNum,houseTotalAmount,carNum,carTotalAmount,merInsureAmount,commonUseMobileNumber,isMobileAuth,mobileNumberNum,moblieUseLongestYears,contactMoreThreeTimesPeoNum,zfbAccountName,zfbLastYearConsumeAmount,tbAccountName,tbSellerCreditLevel,tbDeliveryAddrNum,jdAccountName,jdAccountLevel,jdLastYearConsumeAmount,jdDeliveryAddrNum,mtAccountName,mtAccountLevel,mtThreeMonthConsumeAmount,dzdpAccountName,dzdpAccountLevel,dzdpThreeMonthConsumeAmount,wechatFriendsNum,wechatGroupNum,isEmailAuth,isBlogAuth,creditPassedNum,creditValidNum,creditSingleHighestAmount,creditOverdueNum,creditOverdueNinetyNum,creditOverdrawSixtyLongestTime,creditOverdueNinetyLongestTime,creditOverdrawSixtyLongestTime,creditOverdrawNinetyLongestTime,debitCardNum,houseLoanBalance,houseLoanOverdueLongestTime,houseLoanOverdueNinetyLongestTime,otherLoanBalance,otherLoanOverdueLongestTime,otherLoanOverdueNinetyLongestTime,assetsDealNum,assetsDealTotalAmount,guarantorReturnNum,guarantorReturnTotalAmount,guaranteeBalance,oweTaxAnoumt,isOwedWater,waterFeeOweAmount,isOwedElec,elecFeeOweAmount,isOwedGas,gasFeeOweAmount,dxFeeOweAmount,courtExecNum,discreditCourtExecNum,forceExecNum,forceExecAmount,adminPunishNum,carIlleglNum,sesameCreditScore,threeYearsTourNum,threeYearsMoveNum,interestHobbies,consumePreferences,commonUseEcommerce,isWearWatch
10000010000000045,9,2015-05-08 18:06:43,韩楠楠,1,6827162029695186,25,0,0,null,null,13,7,0,1,null,11,4,0,1,70,0,1,15000,28000,1,2.02E7,2,1860000.0,670000.0,null,1,2,4,1,0,10000.0,null,522000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,79,12,1,1,2,1,163000.0,0,0,20,8,19,1,4,1890000.0,15,18,2180000.0,13,8,2,80000.0,0,430000.0,1430000.0,2040000.0,null,104.0,null,0.0,null,0.0,67.0,6,6,3,87.0,1,4,438,2,4,null,null,null,1
10000010000000046,9,2015-03-19 18:06:43,朱浙东,0,7701386356854896,57,3,2,null,null,2,7,1,0,null,39,7,1,0,176,11,1,39000,73000,1,3.91E7,0,2260000.0,850000.0,null,1,0,2,13,1,50000.0,null,947000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,151,19,1,1,5,0,823000.0,2,4,16,0,16,0,0,1490000.0,24,1,670000.0,2,21,0,20000.0,1,290000.0,980000.0,2700000.0,null,0.0,null,1910.0,null,0.0,126.0,5,5,2,153.0,1,1,531,9,8,null,null,null,1
10000010000000047,10,2015-03-25 18:06:43,蒋浙东,1,8529181907388962,33,3,0,null,null,4,2,1,1,null,3,6,2,0,83,2,0,35000,68000,0,300000.0,2,480000.0,1620000.0,null,1,3,5,4,1,30000.0,null,616000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,69,16,0,0,2,1,323000.0,0,1,22,4,2,6,5,40000.0,15,14,230000.0,13,1,1,70000.0,1,970000.0,910000.0,1380000.0,null,0.0,null,0.0,null,52.0,234.0,4,4,1,294.0,3,2,615,7,1,null,null,null,0
10000010000000048,10,2015-05-31 18:06:43,马月月,1,5564071068811951,33,1,2,null,null,4,0,1,0,null,1,7,0,2,96,0,0,7000,36000,3,2.78E7,1,1520000.0,170000.0,null,1,0,8,5,1,30000.0,null,355000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,1,14,0,0,2,1,693000.0,1,1,14,20,4,22,4,550000.0,15,8,320000.0,7,21,0,0.0,2,650000.0,1090000.0,1160000.0,null,0.0,null,2930.0,null,0.0,104.0,5,5,2,270.0,3,4,735,8,9,null,null,null,1
10000010000000049,10,2015-03-13 18:06:43,钱龙,1,933459165851374,55,3,1,null,null,22,5,1,0,null,31,1,2,2,28,18,1,26000,47000,4,9500000.0,0,100000.0,460000.0,null,0,0,0,4,1,20000.0,null,519000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,5,8,1,1,4,0,43000.0,3,2,17,2,5,15,3,130000.0,7,10,1050000.0,21,19,0,10000.0,0,540000.0,2300000.0,1740000.0,null,90.0,null,0.0,null,0.0,173.0,5,5,2,275.0,3,5,586,6,8,null,null,null,1
10000010000000050,9,2015-03-15 18:06:43,钱浩,1,576720296626528,44,2,3,null,null,24,0,1,1,null,8,3,1,1,19,4,0,18000,29000,2,4900000.0,1,1550000.0,1130000.0,null,1,3,2,8,0,10000.0,null,234000,12,null,0,0.0,0,null,0,0.0,null,0,0.0,5,0,1,1,1,0,163000.0,0,0,4,4,13,13,2,280000.0,3,23,120000.0,16,13,0,10000.0,2,10000.0,2480000.0,2370000.0,null,0.0,null,0.0,null,49.0,230.0,5,5,2,35.0,2,0,700,0,4,null,null,null,1
10000010000000051,9,2015-05-24 18:06:43,潘赏,1,1911627928607801,35,2,2,null,null,23,5,1,1,null,2,0,1,0,39,0,0,1000,11000,0,2.47E7,1,1950000.0,290000.0,null,1,3,9,10,1,20000.0,null,1000000,1,null,0,0.0,0,null,0,0.0,null,0,0.0,84,9,1,1,5,2,363000.0,0,4,1,3,22,3,6,1120000.0,9,16,830000.0,16,20,2,50000.0,0,650000.0,1770000.0,2740000.0,null,0.0,null,0.0,null,211.0,211.0,6,6,3,185.0,2,6,690,6,0,null,null,null,1
10000010000000052,10,2015-04-16 18:06:43,吴修,1,6267484593930494,19,3,2,null,null,21,6,0,1,null,20,6,0,0,194,3,1,1000,19000,1,2.04E7,0,1680000.0,1870000.0,null,1,2,1,17,0,100000.0,null,560000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,164,15,0,0,1,0,723000.0,0,0,5,1,5,23,0,930000.0,2,7,1540000.0,13,18,0,100000.0,1,630000.0,890000.0,2110000.0,null,0.0,null,0.0,null,0.0,234.0,4,4,1,288.0,3,2,508,7,6,null,null,null,0
10000010000000053,10,2015-06-06 18:06:43,杨晓东,0,3206638095220942,26,3,2,null,null,38,0,0,0,null,11,4,2,2,184,1,1,17000,19000,1,2500000.0,3,2360000.0,1620000.0,null,0,2,7,10,0,20000.0,null,990000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,78,15,0,0,3,0,103000.0,0,1,0,5,3,0,3,600000.0,3,6,330000.0,7,5,1,0.0,0,870000.0,870000.0,1660000.0,null,297.0,null,0.0,null,0.0,172.0,4,4,1,135.0,1,0,530,8,6,null,null,null,0
10000010000000054,10,2015-03-23 18:06:43,韩亮亮,1,891870298175015,44,2,1,null,null,27,7,1,0,null,10,4,1,2,48,7,1,27000,31000,2,1.52E7,2,2730000.0,1240000.0,null,0,0,6,18,1,10000.0,null,195000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,168,6,1,1,3,2,983000.0,2,1,1,3,11,23,1,710000.0,11,3,570000.0,23,10,1,100000.0,1,410000.0,560000.0,2200000.0,null,210.0,null,0.0,null,195.0,72.0,4,4,1,127.0,3,4,664,8,4,null,null,null,1
10000010000000055,10,2015-03-24 18:06:43,韩娜娜,0,8376558282818464,44,3,3,null,null,55,7,0,1,null,28,6,1,1,42,1,1,8000,15000,4,1.19E7,3,1390000.0,2820000.0,null,1,0,2,9,1,20000.0,null,7000,20,null,0,0.0,0,null,0,0.0,null,0,0.0,130,20,0,0,3,0,413000.0,2,2,17,20,4,0,2,1930000.0,4,2,2760000.0,11,21,1,20000.0,1,910000.0,1210000.0,360000.0,null,0.0,null,140.0,null,138.0,249.0,6,6,3,256.0,2,2,530,6,1,null,null,null,1
10000010000000056,9,2015-04-05 18:06:43,何赏,1,4033503606388609,41,0,2,null,null,52,1,0,1,null,27,3,0,0,73,19,0,27000,51000,3,1.75E7,2,2430000.0,2070000.0,null,0,2,9,12,0,50000.0,null,101000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,151,19,1,1,6,5,933000.0,3,4,13,24,8,7,6,1950000.0,1,7,2560000.0,4,10,0,50000.0,2,920000.0,2190000.0,2770000.0,null,201.0,null,1860.0,null,26.0,270.0,5,5,2,94.0,2,1,569,0,9,null,null,null,1
10000010000000057,9,2015-04-13 18:06:43,李静,0,7162780341670482,36,0,2,null,null,0,6,1,1,null,40,0,2,0,178,17,1,10000,38000,0,4000000.0,2,790000.0,2490000.0,null,1,2,5,17,1,70000.0,null,775000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,105,14,0,0,1,0,63000.0,0,0,16,18,12,16,5,350000.0,18,1,1520000.0,0,0,0,10000.0,2,280000.0,1180000.0,430000.0,null,0.0,null,2560.0,null,126.0,269.0,4,4,1,274.0,1,2,366,3,6,null,null,null,0
10000010000000058,9,2015-04-07 18:06:43,杨小小,0,1562202216749185,29,3,2,null,null,46,2,0,0,null,28,7,2,0,126,2,1,13000,20000,3,6200000.0,1,2440000.0,1560000.0,null,1,1,4,10,0,100000.0,null,904000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,27,12,0,0,3,1,323000.0,1,1,2,21,2,10,2,820000.0,6,9,1220000.0,11,17,1,70000.0,2,640000.0,1050000.0,2620000.0,null,124.0,null,0.0,null,140.0,118.0,4,4,1,35.0,1,3,563,8,2,null,null,null,0
10000010000000059,9,2015-05-26 18:06:43,孙修,0,655233899216682,41,2,0,null,null,39,7,0,0,null,28,7,0,0,69,22,1,40000,63000,0,6100000.0,3,1000000.0,770000.0,null,1,2,0,16,0,0.0,null,37000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,57,1,1,1,1,0,753000.0,0,0,4,9,15,16,0,1690000.0,18,10,2250000.0,22,20,0,10000.0,1,50000.0,1740000.0,1660000.0,null,133.0,null,2870.0,null,0.0,187.0,4,4,1,121.0,2,5,618,3,3,null,null,null,0
10000010000000060,9,2015-03-28 18:06:43,赵修,1,5792360577036105,58,0,3,null,null,18,3,0,1,null,38,5,0,2,43,24,0,40000,54000,4,1.79E7,3,2470000.0,1000000.0,null,0,2,2,2,0,50000.0,null,702000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,161,14,0,0,4,0,933000.0,2,3,7,4,5,24,5,1030000.0,21,16,100000.0,24,20,0,90000.0,2,870000.0,1520000.0,930000.0,null,20.0,null,0.0,null,75.0,108.0,4,4,1,3.0,1,0,371,0,10,null,null,null,1
10000010000000061,9,2015-05-01 18:06:43,刘峰,0,614903120176106,37,0,0,null,null,45,0,0,1,null,36,5,0,2,42,8,1,15000,46000,2,1.42E7,3,2670000.0,440000.0,null,1,1,3,8,0,70000.0,null,391000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,64,12,0,0,6,4,233000.0,3,4,8,9,1,21,4,1160000.0,6,17,2030000.0,5,14,2,0.0,0,900000.0,2330000.0,2580000.0,null,53.0,null,0.0,null,0.0,185.0,6,6,3,282.0,3,1,469,9,0,null,null,null,1
10000010000000062,10,2015-05-14 18:06:43,胡天明,0,4291513089784462,32,3,0,null,null,35,5,0,0,null,35,5,1,0,61,22,1,1000,11000,2,3.72E7,0,1100000.0,670000.0,null,1,0,9,17,1,40000.0,null,400000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,143,13,1,1,6,5,723000.0,4,1,0,17,9,3,3,1330000.0,5,13,1000000.0,10,4,2,40000.0,1,480000.0,1930000.0,760000.0,null,0.0,null,1970.0,null,0.0,132.0,6,6,3,76.0,3,2,466,1,4,null,null,null,1
10000010000000063,10,2015-05-11 18:06:43,冯亮亮,1,6092732865153820,38,0,3,null,null,2,0,0,0,null,4,2,2,1,129,0,1,17000,56000,0,2800000.0,1,360000.0,760000.0,null,0,3,8,2,0,50000.0,null,489000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,115,20,1,1,6,2,113000.0,0,2,11,1,7,9,1,1040000.0,14,11,500000.0,19,14,2,20000.0,0,900000.0,1850000.0,2940000.0,null,0.0,null,1850.0,null,0.0,279.0,6,6,3,10.0,2,2,608,0,10,null,null,null,0
10000010000000064,9,2015-05-07 18:06:43,李雨,0,6016694985050625,38,1,3,null,null,8,7,0,1,null,30,2,2,0,166,24,1,14000,31000,2,1.75E7,0,2760000.0,930000.0,null,1,2,7,5,0,30000.0,null,672000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,122,4,0,0,2,1,103000.0,0,0,23,0,1,16,6,1120000.0,7,8,1730000.0,6,10,1,70000.0,1,520000.0,2950000.0,2030000.0,null,229.0,null,630.0,null,0.0,267.0,6,6,3,181.0,1,1,500,2,7,null,null,null,0
10000010000000065,10,2015-03-26 18:06:43,吴娜娜,0,7412261043157905,30,0,1,null,null,33,1,0,1,null,34,3,2,0,34,3,1,5000,33000,1,8500000.0,3,2070000.0,2000000.0,null,1,2,1,3,1,100000.0,null,738000,1,null,0,0.0,0,null,0,0.0,null,0,0.0,25,14,1,1,6,3,403000.0,4,4,16,19,14,4,0,1460000.0,17,1,900000.0,14,1,2,10000.0,2,780000.0,1520000.0,1730000.0,null,0.0,null,1810.0,null,0.0,114.0,4,4,1,283.0,3,6,398,0,7,null,null,null,0
10000010000000066,10,2015-05-11 18:06:43,冯晓东,0,3214287871966497,34,3,1,null,null,39,1,0,0,null,32,3,1,1,1,8,0,13000,29000,3,3.65E7,1,1170000.0,2170000.0,null,0,0,0,1,0,50000.0,null,942000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,123,20,1,1,5,1,123000.0,4,3,11,13,20,13,1,10000.0,1,11,690000.0,11,22,2,80000.0,1,220000.0,750000.0,1210000.0,null,212.0,null,0.0,null,0.0,250.0,4,4,1,274.0,3,4,685,0,2,null,null,null,1
10000010000000067,9,2015-04-14 18:06:43,冯浩,0,1706877627552659,50,0,3,null,null,30,1,1,0,null,10,0,1,2,146,6,0,27000,56000,2,1.82E7,1,820000.0,770000.0,null,1,1,0,16,1,10000.0,null,231000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,63,1,1,1,1,0,793000.0,0,0,3,16,7,21,5,1460000.0,16,4,2110000.0,23,1,1,80000.0,0,950000.0,1310000.0,1060000.0,null,0.0,null,840.0,null,5.0,254.0,6,6,3,257.0,2,5,666,6,10,null,null,null,0
10000010000000068,10,2015-05-08 18:06:43,张年,0,4420705634914607,35,1,0,null,null,31,2,0,0,null,23,3,1,0,31,13,0,23000,32000,4,3.32E7,1,1530000.0,450000.0,null,1,1,3,20,1,10000.0,null,696000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,57,18,0,0,4,0,863000.0,0,1,2,5,23,12,2,380000.0,5,3,770000.0,19,9,1,80000.0,2,510000.0,710000.0,120000.0,null,0.0,null,0.0,null,164.0,122.0,6,6,3,38.0,2,2,699,6,1,null,null,null,0
10000010000000069,9,2015-03-25 18:06:43,卫楠楠,1,1296492754334971,18,3,3,null,null,28,0,1,1,null,11,6,1,2,22,2,0,36000,38000,4,8600000.0,1,2070000.0,1580000.0,null,0,2,2,16,1,90000.0,null,954000,11,null,0,0.0,0,null,0,0.0,null,0,0.0,187,11,0,0,4,3,723000.0,1,0,3,17,2,4,0,280000.0,3,22,440000.0,23,5,0,80000.0,2,760000.0,1940000.0,750000.0,null,0.0,null,0.0,null,0.0,3.0,5,5,2,88.0,0,2,675,6,10,null,null,null,0
10000010000000070,10,2015-05-19 18:06:43,钱静,1,3088989707625343,21,0,0,null,null,24,3,0,1,null,3,3,1,1,15,0,0,35000,74000,4,1.73E7,2,2900000.0,2810000.0,null,1,0,0,18,0,80000.0,null,550000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,127,9,1,1,4,2,53000.0,3,1,13,6,11,16,1,540000.0,11,10,1450000.0,4,1,1,0.0,0,470000.0,780000.0,2110000.0,null,72.0,null,1050.0,null,213.0,205.0,5,5,2,171.0,1,2,677,3,3,null,null,null,0
10000010000000071,10,2015-03-25 18:06:43,周花,1,1078518124124072,53,1,0,null,null,16,5,0,0,null,30,5,0,0,140,11,0,29000,59000,1,2.16E7,2,450000.0,0.0,null,1,1,4,16,0,90000.0,null,683000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,58,1,0,0,1,0,303000.0,0,0,24,9,14,20,1,1500000.0,2,10,2510000.0,16,24,0,40000.0,0,750000.0,570000.0,2830000.0,null,113.0,null,2140.0,null,36.0,249.0,6,6,3,245.0,3,1,725,1,7,null,null,null,1
10000010000000072,10,2015-05-13 18:06:43,胡龙,1,5645436599780252,27,2,0,null,null,51,4,0,0,null,6,6,2,2,106,5,0,33000,45000,4,3.21E7,2,1000000.0,430000.0,null,0,3,5,18,1,80000.0,null,63000,13,null,0,0.0,0,null,0,0.0,null,0,0.0,22,12,1,1,5,4,713000.0,2,4,1,20,15,12,5,30000.0,3,19,680000.0,17,4,1,20000.0,0,630000.0,1930000.0,2660000.0,null,0.0,null,0.0,null,119.0,257.0,6,6,3,228.0,2,6,536,2,7,null,null,null,0
10000010000000073,9,2015-03-18 18:06:43,郑赏,1,6314719033588766,53,0,3,null,null,42,2,0,0,null,22,0,1,1,11,5,1,36000,69000,3,1.66E7,0,760000.0,1760000.0,null,1,1,4,10,0,70000.0,null,127000,15,null,0,0.0,0,null,0,0.0,null,0,0.0,139,20,0,0,6,3,393000.0,1,3,9,22,24,1,1,940000.0,0,7,2990000.0,2,22,1,20000.0,1,570000.0,1580000.0,1600000.0,null,0.0,null,0.0,null,0.0,254.0,5,5,2,229.0,2,2,644,2,4,null,null,null,1
10000010000000074,10,2015-04-26 18:06:43,吴星,1,9151625879129700,24,1,0,null,null,49,0,1,0,null,21,0,0,0,91,1,1,16000,36000,3,7900000.0,3,1750000.0,2400000.0,null,0,3,8,20,0,100000.0,null,32000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,200,13,0,0,2,0,293000.0,0,1,17,6,10,1,5,1070000.0,23,1,2960000.0,3,21,0,100000.0,1,620000.0,2170000.0,1820000.0,null,0.0,null,0.0,null,213.0,123.0,6,6,3,184.0,0,0,514,8,2,null,null,null,0
10000010000000075,10,2015-05-30 18:06:43,孙亮亮,0,3621145451927206,36,3,2,null,null,12,2,1,1,null,27,5,1,2,145,23,0,5000,22000,2,1.0E7,3,2330000.0,2120000.0,null,1,3,3,15,1,70000.0,null,295000,4,null,0,0.0,0,null,0,0.0,null,0,0.0,183,10,0,0,5,0,243000.0,3,3,22,9,16,3,2,1960000.0,9,6,1390000.0,23,18,0,80000.0,2,960000.0,3000000.0,940000.0,null,0.0,null,2680.0,null,107.0,251.0,5,5,2,218.0,0,1,433,4,7,null,null,null,1
10000010000000076,10,2015-04-12 18:06:43,蒋花,1,4463095414981484,30,3,3,null,null,38,5,1,1,null,15,4,0,1,44,3,1,35000,43000,0,7300000.0,1,1010000.0,1520000.0,null,1,1,9,18,0,90000.0,null,229000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,87,15,1,1,6,4,613000.0,2,3,17,11,9,7,3,590000.0,10,8,1900000.0,11,2,0,30000.0,0,570000.0,1410000.0,2810000.0,null,0.0,null,300.0,null,120.0,40.0,6,6,3,2.0,2,1,735,7,2,null,null,null,0
10000010000000077,10,2015-06-08 18:06:43,柳静,0,8180313655574943,58,0,3,null,null,53,0,0,1,null,5,7,0,1,71,2,0,1000,17000,3,8300000.0,0,2750000.0,570000.0,null,1,1,8,4,1,50000.0,null,799000,8,null,0,0.0,0,null,0,0.0,null,0,0.0,11,20,1,1,5,4,653000.0,0,4,14,24,2,19,0,380000.0,18,10,2670000.0,12,22,2,60000.0,0,350000.0,440000.0,2920000.0,null,212.0,null,730.0,null,0.0,177.0,5,5,2,182.0,0,4,678,6,6,null,null,null,0
10000010000000078,9,2015-03-31 18:06:43,张星,1,9240374611827451,53,0,1,null,null,8,5,0,1,null,26,5,0,0,122,0,1,28000,34000,0,7000000.0,2,1980000.0,450000.0,null,0,0,5,7,1,0.0,null,341000,18,null,0,0.0,0,null,0,0.0,null,0,0.0,152,11,1,1,3,2,323000.0,2,2,23,21,24,0,2,1630000.0,24,7,1910000.0,7,9,2,90000.0,1,40000.0,1810000.0,410000.0,null,0.0,null,0.0,null,0.0,20.0,4,4,1,27.0,0,2,499,5,2,null,null,null,1
10000010000000079,9,2015-04-24 18:06:43,吴静,0,9201932384354392,46,3,1,null,null,30,5,1,0,null,39,6,2,1,197,33,1,21000,54000,0,6200000.0,2,1440000.0,1800000.0,null,0,0,4,15,1,50000.0,null,81000,19,null,0,0.0,0,null,0,0.0,null,0,0.0,167,10,1,1,2,1,193000.0,1,1,18,10,24,17,0,160000.0,16,14,2960000.0,0,19,1,60000.0,2,50000.0,80000.0,2570000.0,null,0.0,null,0.0,null,147.0,292.0,6,6,3,108.0,3,3,354,3,5,null,null,null,1
10000010000000080,9,2015-04-23 18:06:43,刘总,1,3390914574052246,19,2,2,null,null,42,4,1,1,null,37,3,1,0,199,19,1,13000,19000,0,1.16E7,0,1930000.0,2290000.0,null,1,2,6,4,0,90000.0,null,989000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,127,7,1,1,3,1,363000.0,0,2,1,13,10,7,1,1160000.0,21,5,1290000.0,17,24,2,20000.0,2,770000.0,1910000.0,930000.0,null,23.0,null,0.0,null,0.0,43.0,4,4,1,149.0,0,0,719,9,10,null,null,null,0
10000010000000081,9,2015-05-30 18:06:43,陈年,0,5289602749922668,31,1,0,null,null,26,1,1,1,null,5,4,1,1,73,1,0,8000,9000,4,600000.0,2,1970000.0,590000.0,null,0,1,10,2,1,30000.0,null,878000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,174,4,1,1,4,2,313000.0,0,3,0,7,24,24,6,1090000.0,16,11,2100000.0,8,23,2,40000.0,2,600000.0,870000.0,630000.0,null,62.0,null,1320.0,null,0.0,160.0,5,5,2,136.0,0,0,482,1,9,null,null,null,0
10000010000000082,9,2015-04-05 18:06:43,周星,0,89469101953171,59,3,1,null,null,25,0,0,1,null,24,3,1,0,63,6,1,29000,51000,3,1.02E7,0,450000.0,920000.0,null,1,1,5,13,1,50000.0,null,400000,7,null,0,0.0,0,null,0,0.0,null,0,0.0,24,2,1,1,3,2,283000.0,2,1,18,11,9,8,0,1760000.0,19,5,530000.0,19,0,0,100000.0,0,370000.0,480000.0,2240000.0,null,0.0,null,0.0,null,0.0,80.0,5,5,2,211.0,0,2,736,6,0,null,null,null,1
10000010000000083,9,2015-05-03 18:06:43,潘天明,0,6207978793068789,26,3,0,null,null,33,6,0,1,null,6,2,2,2,105,4,0,25000,30000,3,1400000.0,3,2780000.0,1070000.0,null,1,2,2,16,0,20000.0,null,962000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,15,1,0,0,4,3,993000.0,2,0,15,21,7,3,2,1060000.0,1,4,2020000.0,24,5,2,20000.0,0,860000.0,2960000.0,2050000.0,null,119.0,null,0.0,null,231.0,300.0,4,4,1,121.0,3,6,514,2,0,null,null,null,1
10000010000000084,9,2015-04-27 18:06:43,赵静,0,8275823104852994,57,0,0,null,null,36,5,0,0,null,40,2,1,1,150,35,0,21000,45000,4,1.61E7,3,1320000.0,2500000.0,null,0,2,0,5,0,90000.0,null,711000,10,null,0,0.0,0,null,0,0.0,null,0,0.0,33,5,1,1,5,1,373000.0,4,0,3,20,9,2,2,80000.0,22,5,320000.0,15,11,1,50000.0,1,470000.0,830000.0,640000.0,null,82.0,null,200.0,null,0.0,66.0,6,6,3,220.0,1,6,581,5,6,null,null,null,0
10000010000000085,10,2015-03-23 18:06:43,柳雨,0,5166457123118952,46,1,1,null,null,22,4,0,0,null,28,0,1,1,146,5,1,33000,61000,0,3.87E7,3,2160000.0,1610000.0,null,1,1,7,15,1,20000.0,null,62000,3,null,0,0.0,0,null,0,0.0,null,0,0.0,70,11,0,0,3,2,603000.0,0,2,19,14,8,12,2,660000.0,8,4,550000.0,14,12,2,60000.0,2,620000.0,2960000.0,790000.0,null,12.0,null,2390.0,null,0.0,293.0,4,4,1,16.0,1,5,569,1,3,null,null,null,1
10000010000000086,9,2015-05-09 18:06:43,钱年,0,7216372795952696,27,1,3,null,null,32,6,0,0,null,36,6,2,2,3,6,1,32000,33000,1,2200000.0,3,80000.0,2190000.0,null,1,0,10,11,0,70000.0,null,360000,9,null,0,0.0,0,null,0,0.0,null,0,0.0,18,11,0,0,4,1,463000.0,2,3,19,18,22,14,4,1890000.0,21,18,480000.0,24,14,0,40000.0,2,60000.0,80000.0,1840000.0,null,12.0,null,0.0,null,62.0,71.0,4,4,1,132.0,3,3,496,10,8,null,null,null,1
10000010000000087,9,2015-04-23 18:06:43,王浩,1,8625561098038642,58,1,2,null,null,35,2,0,1,null,17,2,2,0,74,15,1,29000,39000,2,6500000.0,2,2560000.0,1660000.0,null,0,3,6,14,0,30000.0,null,649000,20,null,0,0.0,0,null,0,0.0,null,0,0.0,75,8,0,0,3,0,983000.0,0,0,8,0,21,9,4,450000.0,0,10,1100000.0,13,11,0,30000.0,1,450000.0,460000.0,10000.0,null,193.0,null,0.0,null,0.0,177.0,5,5,2,146.0,2,6,396,3,1,null,null,null,1
10000010000000088,10,2015-04-12 18:06:43,吴小小,1,5770333569903673,30,1,0,null,null,17,5,0,1,null,11,3,2,0,174,10,0,5000,10000,0,1.87E7,2,1050000.0,540000.0,null,0,3,9,6,1,80000.0,null,759000,6,null,0,0.0,0,null,0,0.0,null,0,0.0,141,6,1,1,2,1,953000.0,0,1,4,10,4,1,3,1160000.0,21,9,910000.0,19,15,1,20000.0,0,630000.0,2190000.0,320000.0,null,0.0,null,0.0,null,85.0,224.0,5,5,2,125.0,2,2,629,6,9,null,null,null,0
10000010000000089,9,2015-03-24 18:06:43,卫晓东,1,832659135413771,54,2,1,null,null,39,4,0,0,null,22,2,0,0,119,14,1,32000,37000,1,3.62E7,1,2940000.0,2530000.0,null,1,2,8,9,1,60000.0,null,718000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,169,12,1,1,1,0,933000.0,0,0,14,19,23,22,6,1390000.0,9,6,490000.0,2,14,1,10000.0,1,50000.0,2700000.0,2640000.0,null,53.0,null,0.0,null,223.0,94.0,5,5,2,279.0,3,0,625,10,5,null,null,null,0
10000010000000090,10,2015-05-19 18:06:43,卫小小,0,4189277226244178,40,3,1,null,null,53,7,0,0,null,7,3,2,1,21,1,1,7000,33000,0,6500000.0,2,1340000.0,1880000.0,null,1,1,9,1,1,100000.0,null,405000,17,null,0,0.0,0,null,0,0.0,null,0,0.0,36,5,0,0,4,0,163000.0,2,2,13,16,17,5,6,470000.0,12,4,30000.0,20,4,0,100000.0,1,510000.0,2520000.0,2860000.0,null,0.0,null,0.0,null,0.0,127.0,5,5,2,64.0,0,1,686,2,4,null,null,null,1
10000010000000091,10,2015-04-02 18:06:44,赵花,0,3553653716676525,31,3,1,null,null,3,4,0,0,null,23,5,0,1,79,0,0,25000,32000,4,3.62E7,3,540000.0,610000.0,null,0,1,5,15,0,40000.0,null,979000,0,null,0,0.0,0,null,0,0.0,null,0,0.0,69,10,0,0,6,3,633000.0,0,2,13,6,17,9,3,1670000.0,6,12,1800000.0,4,23,2,0.0,1,600000.0,1490000.0,1990000.0,null,140.0,null,0.0,null,292.0,240.0,5,5,2,195.0,1,0,598,4,10,null,null,null,1
10000010000000092,9,2015-04-16 18:06:44,朱浙东,0,5694072533055053,34,0,2,null,null,41,4,1,1,null,37,4,1,0,71,25,0,35000,60000,1,1100000.0,0,650000.0,2780000.0,null,0,0,8,16,0,40000.0,null,828000,5,null,0,0.0,0,null,0,0.0,null,0,0.0,172,16,0,0,1,0,853000.0,0,0,17,23,18,19,6,410000.0,11,12,2030000.0,0,12,2,90000.0,2,620000.0,2030000.0,470000.0,null,94.0,null,2690.0,null,0.0,264.0,4,4,1,19.0,0,2,489,4,5,null,null,null,0
