projectId,status,updateTime,guaranteeWay,guaranteeContent,guarantorOrAgency,extraGuarantee
10000010000000422,10,2015-04-03 18:06:44,0,1,张静,0
10000010000000423,9,2015-04-12 18:06:44,1,1,李楠楠,0
10000010000000424,10,2015-05-23 18:06:44,0,0,沈天明,1
10000010000000425,9,2015-06-04 18:06:44,0,0,冯赏,0
10000010000000426,10,2015-06-01 18:06:44,1,1,胡峰,1
10000010000000427,10,2015-03-15 18:06:44,1,0,赵修,1
10000010000000428,10,2015-06-07 18:06:44,1,0,钱亮亮,1
10000010000000429,10,2015-04-13 18:06:44,0,1,马浙东,0
10000010000000430,10,2015-06-03 18:06:44,0,1,冯星,0
10000010000000431,9,2015-04-29 18:06:44,0,0,钱贤重,0
10000010000000432,10,2015-04-06 18:06:44,1,0,何楠楠,0
10000010000000433,10,2015-04-28 18:06:44,0,1,沈晓东,0
10000010000000434,10,2015-03-14 18:06:44,1,0,吴天明,1
10000010000000435,10,2015-03-12 18:06:44,0,1,王年,1
10000010000000436,9,2015-05-12 18:06:44,1,1,郑修,1
10000010000000437,10,2015-05-04 18:06:44,1,1,钱贤重,1
10000010000000438,9,2015-06-05 18:06:44,1,1,周总,1
10000010000000439,10,2015-06-07 18:06:44,0,1,孙星,0
10000010000000440,10,2015-05-16 18:06:44,1,1,钱花,1
10000010000000441,9,2015-05-05 18:06:44,1,1,李龙,1
10000010000000442,10,2015-05-23 18:06:44,1,1,冯静,0
10000010000000443,9,2015-03-28 18:06:44,0,0,周亮亮,0
10000010000000444,10,2015-05-30 18:06:44,0,0,郑一菲,1
10000010000000445,9,2015-05-22 18:06:44,1,1,王明浩,0
10000010000000446,10,2015-05-02 18:06:44,1,1,王亮亮,1
10000010000000447,9,2015-03-13 18:06:44,1,1,钱月月,1
10000010000000448,10,2015-03-14 18:06:44,1,0,杨娜娜,1
10000010000000449,9,2015-06-04 18:06:44,0,0,刘静,1
10000010000000450,9,2015-05-24 18:06:44,0,0,韩明浩,0
10000010000000451,9,2015-04-19 18:06:44,1,0,马峰,1
10000010000000452,9,2015-04-07 18:06:44,0,0,马亮亮,0
10000010000000453,10,2015-06-04 18:06:44,1,0,柳小小,1
10000010000000454,9,2015-04-05 18:06:44,0,0,钱贤重,1
10000010000000455,9,2015-05-25 18:06:44,1,0,卫星,1
10000010000000456,10,2015-05-09 18:06:44,1,1,沈小小,0
10000010000000457,9,2015-04-14 18:06:44,1,1,卫浙东,0
10000010000000458,10,2015-04-28 18:06:44,1,1,冯峰,0
10000010000000459,9,2015-05-12 18:06:44,0,0,李月月,1
10000010000000460,9,2015-04-19 18:06:44,1,0,朱月月,1
10000010000000461,10,2015-06-04 18:06:44,1,1,王龙,0
10000010000000462,9,2015-03-13 18:06:44,0,0,蒋亮亮,0
10000010000000463,10,2015-03-19 18:06:44,0,1,李楠楠,0
10000010000000464,9,2015-05-03 18:06:44,0,0,张年,0
10000010000000465,10,2015-04-29 18:06:44,1,0,孙娜娜,1
10000010000000466,9,2015-04-21 18:06:44,1,1,冯小小,1
10000010000000467,10,2015-06-01 18:06:44,1,1,杨一菲,0
10000010000000468,10,2015-03-22 18:06:44,0,0,柳年,0
10000010000000469,10,2015-05-13 18:06:44,0,1,郑静,0
10000010000000470,10,2015-05-06 18:06:44,0,0,钱峰,0
10000010000000471,9,2015-05-09 18:06:44,0,1,赵楠楠,1
10000010000000472,9,2015-05-29 18:06:44,1,1,钱夜,0
10000010000000473,10,2015-03-26 18:06:44,1,1,钱夜,1
10000010000000474,10,2015-04-11 18:06:44,1,1,孙峰,1
10000010000000475,9,2015-04-23 18:06:44,1,1,孙娜娜,0
10000010000000476,9,2015-03-18 18:06:44,0,1,杨明浩,1
10000010000000477,10,2015-04-04 18:06:44,1,1,王月月,0
10000010000000478,10,2015-05-13 18:06:44,0,1,胡龙,0
10000010000000479,10,2015-03-20 18:06:44,1,0,张一菲,1
10000010000000480,9,2015-03-30 18:06:44,1,0,胡天明,1
10000010000000481,9,2015-05-11 18:06:44,0,1,钱雨,1
10000010000000482,10,2015-05-01 18:06:44,0,1,何静,1
10000010000000483,9,2015-04-13 18:06:44,0,1,马星,0
10000010000000484,10,2015-03-26 18:06:44,1,1,刘浩,1
10000010000000485,9,2015-05-21 18:06:44,1,1,何阳,0
10000010000000486,9,2015-06-08 18:06:44,1,0,沈修,0
10000010000000487,9,2015-03-30 18:06:44,1,0,马天明,0
10000010000000488,10,2015-05-25 18:06:44,1,1,冯总,0
10000010000000489,10,2015-05-21 18:06:44,1,1,韩赏,1
10000010000000490,10,2015-05-28 18:06:44,1,1,胡年,0
10000010000000491,9,2015-04-04 18:06:44,0,0,卫月月,0
10000010000000492,10,2015-04-18 18:06:44,1,0,李贤重,1
10000010000000493,9,2015-03-18 18:06:44,1,1,潘娜娜,1
10000010000000494,10,2015-04-02 18:06:44,1,1,赵浩,1
10000010000000495,9,2015-04-22 18:06:44,1,0,吴雨,0
10000010000000496,10,2015-03-29 18:06:44,0,0,柳亮亮,1
10000010000000497,9,2015-04-26 18:06:44,1,1,潘月月,1
10000010000000498,9,2015-05-05 18:06:44,1,1,朱天明,0
10000010000000499,10,2015-04-01 18:06:44,0,1,陈楠楠,1
10000010000000500,10,2015-03-30 18:06:44,1,0,孙浩,0
10000010000000501,10,2015-05-30 18:06:44,0,0,李贤重,0
10000010000000502,10,2015-04-01 18:06:44,0,1,李小小,1
10000010000000503,10,2015-05-30 18:06:44,1,0,卫年,1
10000010000000504,9,2015-05-16 18:06:44,1,0,沈总,1
10000010000000505,10,2015-05-10 18:06:44,0,1,张总,0
10000010000000506,9,2015-05-20 18:06:44,0,1,柳楠楠,0
10000010000000507,10,2015-05-22 18:06:44,1,1,刘楠楠,1
10000010000000508,9,2015-03-30 18:06:44,1,0,马峰,1
10000010000000509,10,2015-04-20 18:06:44,0,1,吴亮亮,1
10000010000000510,10,2015-04-18 18:06:44,1,0,沈小小,1
10000010000000511,10,2015-05-14 18:06:44,1,1,马花,1
10000010000000512,10,2015-05-29 18:06:44,0,0,冯贤重,0
10000010000000513,10,2015-03-13 18:06:44,1,0,沈夜,0
10000010000000514,9,2015-04-01 18:06:44,1,1,马赏,1
10000010000000515,9,2015-05-10 18:06:44,1,0,赵年,1
10000010000000516,10,2015-03-15 18:06:44,1,1,赵娜娜,0
10000010000000517,10,2015-03-15 18:06:44,1,1,蒋月月,0
10000010000000518,10,2015-04-26 18:06:44,1,1,赵静,1
10000010000000519,10,2015-06-04 18:06:44,1,1,孙月月,0
10000010000000520,9,2015-05-23 18:06:44,1,1,王一菲,1
10000010000000521,9,2015-04-12 18:06:44,1,1,潘天明,1
10000010000000522,9,2015-06-05 18:06:44,0,0,柳一菲,0
10000010000000523,9,2015-05-25 18:06:44,1,0,刘静,1
10000010000000524,9,2015-04-28 18:06:44,0,0,朱修,1
10000010000000525,9,2015-05-26 18:06:44,1,1,钱明浩,1
10000010000000526,10,2015-05-25 18:06:44,1,0,柳一菲,0
10000010000000527,9,2015-06-03 18:06:44,0,0,朱花,1
10000010000000528,9,2015-05-26 18:06:44,0,0,何亮亮,0
10000010000000529,10,2015-05-22 18:06:44,1,1,韩小小,0
10000010000000530,9,2015-04-26 18:06:44,1,1,李明浩,1
10000010000000531,9,2015-04-27 18:06:44,1,0,胡亮亮,0
10000010000000532,10,2015-04-09 18:06:44,0,1,钱总,1
10000010000000533,10,2015-05-13 18:06:44,1,1,潘天明,1
10000010000000534,10,2015-05-14 18:06:44,0,0,何天明,1
10000010000000535,9,2015-06-06 18:06:44,0,1,马雨,0
10000010000000536,10,2015-06-06 18:06:44,0,1,蒋一菲,0
10000010000000537,10,2015-03-17 18:06:44,0,0,周小小,1
10000010000000538,9,2015-05-01 18:06:44,0,0,陈峰,1
10000010000000539,10,2015-05-25 18:06:44,1,0,何天明,0
10000010000000540,10,2015-04-18 18:06:44,0,0,郑月月,0
10000010000000541,9,2015-06-02 18:06:44,0,0,沈峰,1
10000010000000542,9,2015-04-09 18:06:44,1,0,朱夜,1
10000010000000543,9,2015-04-07 18:06:44,0,0,刘雨,1
10000010000000544,9,2015-06-08 18:06:44,1,0,马修,1
10000010000000545,10,2015-05-16 18:06:44,1,0,蒋楠楠,0
10000010000000546,10,2015-03-22 18:06:44,1,0,赵贤重,1
10000010000000547,9,2015-04-06 18:06:44,1,0,钱楠楠,1
10000010000000548,10,2015-06-04 18:06:44,1,1,朱雨,1
10000010000000549,9,2015-06-09 18:06:44,0,0,钱贤重,0
10000010000000550,10,2015-05-16 18:06:44,1,0,李峰,0
10000010000000551,10,2015-03-25 18:06:44,0,1,郑修,0
10000010000000552,10,2015-05-30 18:06:44,0,1,钱赏,0
10000010000000553,10,2015-03-14 18:06:44,0,1,钱天明,1
10000010000000554,9,2015-06-09 18:06:44,0,0,柳阳,0
10000010000000555,9,2015-05-23 18:06:44,1,0,朱花,0
10000010000000556,9,2015-03-24 18:06:44,1,0,胡晓东,0
10000010000000557,10,2015-05-17 18:06:44,1,0,马月月,0
10000010000000558,9,2015-05-29 18:06:44,0,1,朱龙,1
10000010000000559,10,2015-06-03 18:06:44,0,0,周花,1
10000010000000560,9,2015-04-05 18:06:44,1,0,潘雨,1
10000010000000561,9,2015-04-21 18:06:44,0,0,刘阳,0
10000010000000562,9,2015-06-03 18:06:44,0,0,柳赏,0
10000010000000563,10,2015-04-05 18:06:44,0,0,卫贤重,0
10000010000000564,10,2015-04-06 18:06:44,0,1,郑楠楠,1
10000010000000565,10,2015-05-12 18:06:44,0,1,钱贤重,1
10000010000000566,10,2015-05-16 18:06:44,0,0,卫小小,1
10000010000000567,10,2015-04-08 18:06:44,0,1,王龙,0
10000010000000568,9,2015-04-30 18:06:44,1,0,冯明浩,1
10000010000000569,10,2015-04-11 18:06:44,0,1,杨雨,0
10000010000000570,10,2015-05-24 18:06:44,1,1,蒋月月,1
10000010000000571,10,2015-05-24 18:06:44,0,0,周小小,0
10000010000000572,10,2015-05-21 18:06:44,0,1,沈楠楠,1
10000010000000573,9,2015-04-09 18:06:44,1,0,柳楠楠,0
10000010000000574,9,2015-05-14 18:06:44,1,1,蒋浙东,0
10000010000000575,10,2015-05-17 18:06:44,1,0,吴年,0
10000010000000576,9,2015-05-21 18:06:44,0,1,周晓东,1
10000010000000577,10,2015-04-22 18:06:44,0,0,孙夜,1
10000010000000578,10,2015-04-10 18:06:44,1,0,胡娜娜,1
10000010000000579,10,2015-05-02 18:06:44,0,1,何峰,1
10000010000000580,10,2015-04-17 18:06:44,0,0,杨龙,0
10000010000000581,10,2015-04-26 18:06:44,1,1,韩贤重,1
10000010000000582,10,2015-05-22 18:06:44,1,1,潘总,0
10000010000000583,10,2015-04-21 18:06:44,0,1,刘雨,0
10000010000000584,9,2015-05-16 18:06:44,1,0,赵花,1
10000010000000585,9,2015-06-03 18:06:44,0,1,李贤重,1
10000010000000586,9,2015-04-27 18:06:44,1,1,赵天明,0
10000010000000587,10,2015-05-03 18:06:44,0,1,孙星,1
10000010000000588,10,2015-04-10 18:06:44,1,0,何静,1
10000010000000589,9,2015-03-14 18:06:44,0,0,蒋赏,0
10000010000000590,9,2015-06-08 18:06:44,1,1,何修,1
10000010000000591,10,2015-04-19 18:06:44,1,1,王星,1
10000010000000592,10,2015-04-12 18:06:44,0,0,吴浩,0
10000010000000593,10,2015-04-13 18:06:44,0,0,杨夜,0
10000010000000594,9,2015-05-03 18:06:44,1,1,冯龙,1
10000010000000595,10,2015-04-22 18:06:44,1,0,周天明,1
10000010000000596,10,2015-04-23 18:06:44,0,0,赵楠楠,1
10000010000000597,10,2015-04-09 18:06:44,1,0,孙贤重,0
10000010000000598,9,2015-04-27 18:06:44,0,1,孙龙,1
10000010000000599,10,2015-06-04 18:06:44,0,1,韩阳,0
10000010000000600,10,2015-05-25 18:06:44,0,1,沈静,1
10000010000000601,9,2015-03-17 18:06:44,0,0,蒋龙,1
10000010000000602,10,2015-04-27 18:06:44,0,0,赵贤重,1
10000010000000603,9,2015-04-25 18:06:44,0,0,吴星,0
10000010000000604,9,2015-06-08 18:06:44,1,0,钱总,1
10000010000000605,10,2015-03-28 18:06:44,0,0,蒋赏,1
10000010000000606,9,2015-05-14 18:06:44,0,1,刘静,1
10000010000000607,9,2015-04-21 18:06:44,0,1,朱雨,0
10000010000000608,9,2015-04-15 18:06:44,1,1,柳亮亮,1
10000010000000609,9,2015-05-19 18:06:44,0,1,郑小小,0
10000010000000610,9,2015-04-28 18:06:44,1,0,孙楠楠,1
10000010000000611,9,2015-05-15 18:06:44,0,1,卫峰,1
10000010000000612,9,2015-04-05 18:06:44,0,0,李浩,0
10000010000000613,9,2015-04-19 18:06:44,1,1,吴修,1
10000010000000614,10,2015-05-04 18:06:44,1,1,冯明浩,1
10000010000000615,10,2015-03-25 18:06:44,0,0,潘晓东,0
10000010000000616,9,2015-03-17 18:06:44,0,0,陈浙东,0
10000010000000617,9,2015-04-15 18:06:44,0,1,周楠楠,0
10000010000000618,9,2015-03-15 18:06:44,1,1,冯一菲,0
10000010000000619,9,2015-06-09 18:06:44,1,0,朱总,0
10000010000000620,9,2015-05-02 18:06:44,0,1,柳明浩,0
10000010000000621,10,2015-05-01 18:06:44,0,0,周亮亮,0
10000010000000622,10,2015-04-21 18:06:44,1,0,何修,0
10000010000000623,10,2015-05-02 18:06:44,0,1,朱年,0
10000010000000624,10,2015-03-26 18:06:44,0,1,王阳,0
10000010000000625,9,2015-03-14 18:06:44,1,0,杨星,0
10000010000000626,9,2015-05-24 18:06:44,1,1,钱贤重,1
10000010000000627,10,2015-05-28 18:06:44,0,1,胡一菲,0
10000010000000628,10,2015-05-06 18:06:44,1,0,卫夜,0
10000010000000629,9,2015-05-29 18:06:44,0,0,赵娜娜,1
10000010000000630,9,2015-06-02 18:06:44,1,1,李雨,0
10000010000000631,10,2015-04-16 18:06:44,0,0,冯月月,1
10000010000000632,10,2015-04-01 18:06:44,1,1,刘天明,1
10000010000000633,9,2015-06-02 18:06:44,1,0,赵天明,0
10000010000000634,9,2015-03-31 18:06:44,1,0,吴年,1
10000010000000635,10,2015-05-01 18:06:44,1,1,赵浙东,0
10000010000000636,10,2015-04-13 18:06:44,1,0,杨天明,0
10000010000000637,9,2015-05-20 18:06:44,0,1,王贤重,1
10000010000000638,9,2015-04-13 18:06:44,1,1,卫花,0
10000010000000639,9,2015-05-12 18:06:44,1,0,杨年,1
10000010000000640,9,2015-03-19 18:06:44,0,1,朱雨,0
10000010000000641,10,2015-04-08 18:06:44,0,0,赵一菲,1
10000010000000642,9,2015-03-25 18:06:44,0,1,柳夜,1
10000010000000643,10,2015-04-11 18:06:44,1,1,陈贤重,0
10000010000000644,10,2015-04-21 18:06:44,1,0,钱花,0
10000010000000645,9,2015-03-21 18:06:44,0,0,韩夜,0
10000010000000646,10,2015-05-19 18:06:44,1,0,柳阳,1
10000010000000647,10,2015-03-21 18:06:44,0,0,陈静,1
10000010000000648,9,2015-03-29 18:06:44,0,1,张总,1
10000010000000649,10,2015-05-15 18:06:44,1,1,王静,1
10000010000000650,10,2015-03-16 18:06:44,0,0,周雨,1
10000010000000651,10,2015-04-09 18:06:44,0,0,潘花,1
10000010000000652,10,2015-05-02 18:06:44,0,1,王龙,0
10000010000000653,9,2015-05-03 18:06:44,1,0,刘贤重,1
10000010000000654,9,2015-03-29 18:06:44,0,0,马龙,1
10000010000000655,10,2015-04-26 18:06:44,0,0,孙赏,0
10000010000000656,9,2015-04-02 18:06:44,1,0,吴亮亮,1
10000010000000657,10,2015-04-07 18:06:44,1,0,马赏,0
10000010000000658,9,2015-05-16 18:06:44,0,1,吴年,1
10000010000000659,10,2015-06-06 18:06:44,1,1,郑总,0
10000010000000660,9,2015-05-20 18:06:44,0,1,杨龙,0
10000010000000661,10,2015-06-03 18:06:44,1,1,沈静,0
10000010000000662,10,2015-03-15 18:06:44,0,1,钱静,0
10000010000000663,9,2015-05-10 18:06:44,0,0,钱一菲,0
10000010000000664,9,2015-05-10 18:06:44,0,0,李修,0
10000010000000665,9,2015-05-01 18:06:44,1,1,胡晓东,1
10000010000000666,9,2015-03-12 18:06:44,1,0,陈小小,0
10000010000000667,10,2015-05-14 18:06:44,0,0,韩夜,1
10000010000000668,9,2015-03-14 18:06:44,1,0,孙一菲,0
10000010000000669,10,2015-05-16 18:06:44,0,1,钱浙东,0
10000010000000670,9,2015-03-12 18:06:44,1,0,蒋静,0
10000010000000671,10,2015-06-08 18:06:44,0,1,何月月,0
10000010000000672,9,2015-05-10 18:06:44,0,1,周一菲,1
10000010000000673,10,2015-03-29 18:06:44,0,1,胡总,0
10000010000000674,10,2015-05-23 18:06:44,1,1,柳浙东,1
10000010000000675,9,2015-04-30 18:06:44,1,0,朱龙,0
10000010000000676,9,2015-05-20 18:06:44,1,0,孙总,0
10000010000000677,10,2015-04-23 18:06:44,1,1,何龙,1
10000010000000678,10,2015-05-16 18:06:44,1,0,马一菲,1
10000010000000679,10,2015-04-16 18:06:44,1,1,胡亮亮,1
10000010000000680,10,2015-04-07 18:06:44,1,1,潘娜娜,0
10000010000000681,10,2015-05-13 18:06:44,0,1,陈星,0
10000010000000682,9,2015-04-12 18:06:44,0,1,陈晓东,0
10000010000000683,9,2015-05-17 18:06:44,0,1,孙明浩,0
10000010000000684,10,2015-04-10 18:06:44,1,0,马亮亮,0
10000010000000685,10,2015-03-24 18:06:44,1,1,沈明浩,0
10000010000000686,9,2015-03-28 18:06:44,1,0,赵娜娜,0
10000010000000687,10,2015-04-10 18:06:44,1,0,钱亮亮,0
10000010000000688,10,2015-04-30 18:06:44,0,1,朱一菲,1
10000010000000689,10,2015-05-01 18:06:44,0,0,马雨,1
10000010000000690,9,2015-03-14 18:06:44,0,1,王浙东,0
10000010000000691,10,2015-04-08 18:06:44,0,1,柳明浩,1
10000010000000692,10,2015-03-25 18:06:44,0,1,杨龙,0
10000010000000693,9,2015-04-13 18:06:44,1,0,郑晓东,0
10000010000000694,10,2015-03-25 18:06:44,1,0,柳雨,0
10000010000000695,9,2015-03-14 18:06:44,0,0,韩星,0
10000010000000696,9,2015-06-01 18:06:44,0,0,孙小小,0
10000010000000697,9,2015-04-20 18:06:44,1,1,冯娜娜,1
10000010000000698,10,2015-05-26 18:06:44,0,0,蒋明浩,1
10000010000000699,9,2015-05-28 18:06:44,1,1,韩雨,1
10000010000000700,9,2015-05-29 18:06:44,1,0,孙贤重,0
10000010000000701,10,2015-04-13 18:06:44,0,1,赵贤重,1
10000010000000702,10,2015-04-14 18:06:44,0,1,李龙,1
10000010000000703,10,2015-03-16 18:06:44,0,0,王月月,0
10000010000000704,10,2015-05-16 18:06:44,0,1,吴夜,0
10000010000000705,9,2015-05-21 18:06:44,0,1,钱娜娜,1
10000010000000706,10,2015-03-13 18:06:44,1,1,马雨,1
10000010000000707,9,2015-06-05 18:06:44,1,0,韩娜娜,0
10000010000000708,10,2015-05-02 18:06:44,1,1,潘浩,0
10000010000000709,9,2015-05-18 18:06:44,1,0,王静,1
10000010000000710,10,2015-03-26 18:06:44,1,1,吴阳,0
10000010000000711,9,2015-03-20 18:06:44,1,0,陈年,1
10000010000000712,10,2015-06-01 18:06:44,0,0,吴小小,1
10000010000000713,9,2015-04-27 18:06:44,1,0,蒋星,0
10000010000000714,9,2015-03-24 18:06:44,1,1,刘赏,0
10000010000000715,9,2015-06-08 18:06:44,1,1,蒋楠楠,0
10000010000000716,10,2015-05-01 18:06:44,1,1,钱赏,1
10000010000000717,9,2015-04-22 18:06:44,0,0,胡晓东,1
10000010000000718,9,2015-05-29 18:06:44,1,1,孙总,0
10000010000000719,10,2015-04-26 18:06:44,1,0,杨天明,0
10000010000000720,9,2015-03-20 18:06:44,1,1,张娜娜,0
10000010000000721,9,2015-03-17 18:06:44,0,1,李明浩,0
10000010000000722,9,2015-04-17 18:06:44,1,1,何赏,1
10000010000000723,10,2015-04-29 18:06:44,1,1,吴楠楠,0
10000010000000724,9,2015-05-18 18:06:44,0,0,马星,1
10000010000000725,9,2015-03-29 18:06:44,0,1,朱静,0
10000010000000726,10,2015-04-08 18:06:44,0,1,胡修,1
10000010000000727,10,2015-03-17 18:06:44,1,0,郑雨,0
10000010000000728,10,2015-05-23 18:06:44,1,1,冯明浩,0
10000010000000729,9,2015-05-19 18:06:44,1,1,韩夜,1
10000010000000730,9,2015-05-31 18:06:44,0,0,胡静,0
10000010000000731,9,2015-03-19 18:06:44,0,0,马楠楠,1
10000010000000732,10,2015-04-25 18:06:44,1,1,吴娜娜,1
10000010000000733,10,2015-04-24 18:06:44,0,0,马花,0
10000010000000734,10,2015-06-09 18:06:44,0,0,陈小小,0
10000010000000735,10,2015-05-28 18:06:44,1,0,杨晓东,0
10000010000000736,10,2015-04-15 18:06:44,1,0,朱明浩,1
10000010000000737,9,2015-05-29 18:06:44,0,0,赵明浩,0
10000010000000738,9,2015-06-09 18:06:44,0,0,陈明浩,0
10000010000000739,9,2015-04-04 18:06:44,0,0,胡静,1
10000010000000740,10,2015-05-31 18:06:44,0,1,潘花,1
10000010000000741,9,2015-05-27 18:06:44,0,0,赵阳,1
10000010000000742,9,2015-03-31 18:06:44,0,0,柳阳,0
10000010000000743,10,2015-03-28 18:06:44,0,1,周雨,0
10000010000000744,9,2015-06-03 18:06:44,1,0,赵晓东,1
10000010000000745,9,2015-03-31 18:06:44,0,1,孙龙,1
10000010000000746,10,2015-04-30 18:06:44,0,0,孙星,1
10000010000000747,9,2015-05-22 18:06:44,1,0,张晓东,1
10000010000000748,10,2015-05-13 18:06:44,1,1,张龙,1
10000010000000749,9,2015-04-29 18:06:44,0,1,卫星,0
10000010000000750,9,2015-04-17 18:06:44,0,0,周雨,0
10000010000000751,9,2015-04-24 18:06:44,1,1,吴雨,1
10000010000000752,9,2015-05-24 18:06:44,1,0,张亮亮,0
10000010000000753,9,2015-03-19 18:06:44,0,1,周楠楠,1
10000010000000754,10,2015-05-11 18:06:44,0,0,周一菲,1
10000010000000755,10,2015-04-30 18:06:44,0,0,冯月月,1
10000010000000756,9,2015-04-25 18:06:44,0,1,马静,1
10000010000000757,9,2015-04-05 18:06:44,1,1,刘夜,1
10000010000000758,9,2015-03-17 18:06:44,0,1,赵一菲,0
10000010000000759,9,2015-05-21 18:06:44,1,0,韩浙东,1
10000010000000760,9,2015-04-14 18:06:44,1,1,潘龙,0
10000010000000761,10,2015-04-27 18:06:44,0,1,何阳,0
10000010000000762,10,2015-04-20 18:06:44,0,0,卫静,0
10000010000000763,10,2015-06-01 18:06:44,1,1,沈峰,0
10000010000000764,9,2015-04-30 18:06:44,0,1,胡浙东,1
10000010000000765,9,2015-05-11 18:06:44,0,1,钱天明,1
10000010000000766,9,2015-04-18 18:06:44,1,1,赵雨,1
10000010000000767,9,2015-05-07 18:06:44,0,1,沈总,1
10000010000000768,10,2015-05-03 18:06:44,0,1,陈修,0
10000010000000769,10,2015-04-14 18:06:44,0,1,吴雨,1
10000010000000770,9,2015-03-14 18:06:44,0,0,韩月月,1
10000010000000771,10,2015-05-04 18:06:44,1,1,王楠楠,0
10000010000000772,10,2015-04-21 18:06:44,1,0,胡小小,1
10000010000000773,9,2015-05-18 18:06:44,1,0,陈晓东,1
10000010000000774,10,2015-04-26 18:06:44,0,1,沈修,1
10000010000000775,10,2015-05-07 18:06:44,0,1,蒋贤重,1
10000010000000776,10,2015-06-01 18:06:44,0,0,朱赏,1
10000010000000777,9,2015-03-26 18:06:44,1,0,朱修,1
10000010000000778,10,2015-05-06 18:06:44,1,1,杨静,1
10000010000000779,9,2015-03-25 18:06:44,1,1,孙月月,1
10000010000000780,9,2015-05-02 18:06:44,1,1,张小小,0
10000010000000781,10,2015-03-28 18:06:44,0,0,吴一菲,1
10000010000000782,9,2015-05-25 18:06:44,1,1,马明浩,0
10000010000000783,9,2015-05-26 18:06:44,0,1,朱亮亮,0
10000010000000784,10,2015-05-23 18:06:44,0,1,杨修,0
10000010000000785,9,2015-04-29 18:06:44,0,1,朱一菲,1
10000010000000786,9,2015-04-12 18:06:44,0,1,刘夜,1
10000010000000787,9,2015-05-12 18:06:44,0,1,冯一菲,1
10000010000000788,9,2015-03-29 18:06:44,1,0,卫亮亮,0
10000010000000789,10,2015-06-08 18:06:44,0,1,王一菲,0
10000010000000790,10,2015-04-30 18:06:44,0,0,杨娜娜,1
10000010000000791,9,2015-03-20 18:06:44,1,1,张一菲,1
10000010000000792,9,2015-05-22 18:06:44,1,0,吴年,0
10000010000000793,10,2015-04-28 18:06:44,0,0,胡静,1
10000010000000794,9,2015-04-17 18:06:44,0,1,王明浩,1
10000010000000795,9,2015-05-25 18:06:44,1,1,沈楠楠,0
10000010000000796,9,2015-04-01 18:06:44,0,0,郑浩,0
10000010000000797,10,2015-03-13 18:06:44,1,0,胡峰,0
10000010000000798,9,2015-05-20 18:06:44,0,0,张楠楠,1
10000010000000799,9,2015-05-25 18:06:44,1,1,卫年,0
10000010000000800,10,2015-03-21 18:06:44,1,0,胡年,0
10000010000000801,9,2015-03-14 18:06:44,0,0,郑静,1
10000010000000802,9,2015-06-03 18:06:44,0,0,张楠楠,0
10000010000000803,9,2015-03-30 18:06:44,1,1,潘月月,0
10000010000000804,10,2015-04-19 18:06:44,0,1,卫阳,0
10000010000000805,9,2015-05-23 18:06:44,1,1,周小小,1
10000010000000806,9,2015-04-27 18:06:44,1,0,钱夜,0
10000010000000807,10,2015-03-20 18:06:44,1,1,钱龙,0
10000010000000808,10,2015-06-01 18:06:44,1,0,沈贤重,0
10000010000000809,10,2015-05-29 18:06:44,1,1,胡小小,0
10000010000000810,10,2015-03-21 18:06:44,0,0,钱静,1
10000010000000811,10,2015-05-27 18:06:44,0,1,李年,1
10000010000000812,9,2015-03-17 18:06:44,1,1,韩娜娜,0
10000010000000813,10,2015-03-13 18:06:44,0,0,柳夜,0
10000010000000814,9,2015-04-30 18:06:44,1,0,王静,0
10000010000000815,9,2015-03-22 18:06:44,0,1,杨花,1
10000010000000816,9,2015-03-14 18:06:44,0,0,杨龙,0
10000010000000817,9,2015-05-24 18:06:44,1,1,吴晓东,1
10000010000000818,9,2015-06-06 18:06:44,0,0,沈明浩,0
